state,date,new_cases,avg_cases,total_cases,recent_new,color
Arizona,2020-09-07,199,434.0,868830,586.4285714285714,orange
Arizona,2020-09-08,77,405.57142857142856,868830,524.7142857142857,orange
Arizona,2020-09-09,500,372.85714285714283,868830,521.4285714285714,orange
Arizona,2020-09-10,454,391.7142857142857,868830,434.0,orange
Arizona,2020-09-11,523,393.57142857142856,868830,405.57142857142856,orange
Arizona,2020-09-12,603,452.42857142857144,868830,372.85714285714283,orange
Arizona,2020-09-13,386,480.42857142857144,868830,391.7142857142857,orange
Arizona,2020-09-14,212,665.8571428571429,868830,393.57142857142856,orange
Arizona,2020-09-15,489,876.8571428571429,868830,452.42857142857144,orange
Arizona,2020-09-16,696,790.7142857142857,868830,480.42857142857144,orange
Arizona,2020-09-17,1752,802.2857142857143,868830,665.8571428571429,orange
Arizona,2020-09-18,2000,805.2857142857143,868830,876.8571428571429,orange
Arizona,2020-09-19,0,820.4285714285714,868830,790.7142857142857,orange
Arizona,2020-09-20,467,783.5714285714286,868830,802.2857142857143,orange
Arizona,2020-09-21,233,614.4285714285714,868830,805.2857142857143,orange
Arizona,2020-09-22,595,402.2857142857143,868830,820.4285714285714,orange
Arizona,2020-09-23,438,467.85714285714283,868830,783.5714285714286,orange
Arizona,2020-09-24,568,459.85714285714283,868830,614.4285714285714,orange
